cited_by_count,country_code,display_name,h_index,id,works_api_url,works_count,topic
2860.0,US,Alberto Dainotti,28.0,https://openalex.org/A5040042401,https://api.openalex.org/works?filter=author.id:A5040042401,108.0,Computer science
4480.0,US,Lek-Heng Lim,20.0,https://openalex.org/A5050794507,https://api.openalex.org/works?filter=author.id:A5050794507,145.0,Mathematics
1338.0,FR,Marisa Peyre,22.0,https://openalex.org/A5051157055,https://api.openalex.org/works?filter=author.id:A5051157055,112.0,Medicine
185.0,US,Dan Iter,5.0,https://openalex.org/A5037853792,https://api.openalex.org/works?filter=author.id:A5037853792,33.0,Computer science
1107.0,NL,Sabine Roeser,17.0,https://openalex.org/A5032431613,https://api.openalex.org/works?filter=author.id:A5032431613,109.0,Psychology
279.0,IT,Gianluca Schiavo,8.0,https://openalex.org/A5083543735,https://api.openalex.org/works?filter=author.id:A5083543735,62.0,Computer science
426.0,IN,Gaurav Verma,12.0,https://openalex.org/A5016194897,https://api.openalex.org/works?filter=author.id:A5016194897,130.0,Computer science
910.0,US,Aaron M. Bornstein,11.0,https://openalex.org/A5089716689,https://api.openalex.org/works?filter=author.id:A5089716689,57.0,Psychology
1515.0,US,Stephanie Q. Liu,17.0,https://openalex.org/A5005781859,https://api.openalex.org/works?filter=author.id:A5005781859,46.0,Business
1118.0,DE,Philipp Späth,14.0,https://openalex.org/A5061306312,https://api.openalex.org/works?filter=author.id:A5061306312,45.0,Political science
229.0,GB,Resul Umit,8.0,https://openalex.org/A5033949003,https://api.openalex.org/works?filter=author.id:A5033949003,33.0,Political science
64.0,IT,Paolo Dragone,5.0,https://openalex.org/A5022003705,https://api.openalex.org/works?filter=author.id:A5022003705,28.0,Computer science
150.0,PL,Kamil Kanclerz,6.0,https://openalex.org/A5017574493,https://api.openalex.org/works?filter=author.id:A5017574493,19.0,Computer science
46.0,IN,Soham Poddar,3.0,https://openalex.org/A5024503972,https://api.openalex.org/works?filter=author.id:A5024503972,14.0,Computer science
1289.0,GB,Kirsty Strokosch,11.0,https://openalex.org/A5049106789,https://api.openalex.org/works?filter=author.id:A5049106789,33.0,Economics
2038.0,MX,Tzipe Govezensky,25.0,https://openalex.org/A5007672076,https://api.openalex.org/works?filter=author.id:A5007672076,103.0,Biology
1955.0,US,Bryan Bollinger,16.0,https://openalex.org/A5011966983,https://api.openalex.org/works?filter=author.id:A5011966983,74.0,Business
928.0,CN,Larry An,14.0,https://openalex.org/A5013320165,https://api.openalex.org/works?filter=author.id:A5013320165,44.0,Medicine
588.0,US,Francis Ferraro,10.0,https://openalex.org/A5056541993,https://api.openalex.org/works?filter=author.id:A5056541993,90.0,Computer science
8900.0,US,Edward E. Rigdon,32.0,https://openalex.org/A5050995871,https://api.openalex.org/works?filter=author.id:A5050995871,93.0,Computer science
1438.0,US,Patrick Staples,13.0,https://openalex.org/A5045799059,https://api.openalex.org/works?filter=author.id:A5045799059,43.0,Medicine
26.0,US,Vicki Liu,2.0,https://openalex.org/A5034647126,https://api.openalex.org/works?filter=author.id:A5034647126,6.0,Genetics
233.0,US,Qiuwen Lou,8.0,https://openalex.org/A5004724074,https://api.openalex.org/works?filter=author.id:A5004724074,28.0,Computer science
984.0,US,Max Kleiman-Weiner,18.0,https://openalex.org/A5083742002,https://api.openalex.org/works?filter=author.id:A5083742002,89.0,Psychology
34.0,PL,M. Pe ̧kała,3.0,https://openalex.org/A5023085868,https://api.openalex.org/works?filter=author.id:A5023085868,4.0,Physics
2971.0,US,Blase Ur,29.0,https://openalex.org/A5071246801,https://api.openalex.org/works?filter=author.id:A5071246801,88.0,Computer science
561.0,US,Vikranth R. Bejjanki,9.0,https://openalex.org/A5083136174,https://api.openalex.org/works?filter=author.id:A5083136174,34.0,Psychology
1854.0,NL,Tessa F. Blanken,19.0,https://openalex.org/A5053044572,https://api.openalex.org/works?filter=author.id:A5053044572,74.0,Psychology
330.0,HR,Branimir Šverko,9.0,https://openalex.org/A5048660530,https://api.openalex.org/works?filter=author.id:A5048660530,71.0,Philosophy
990.0,GB,Nina Biehal,19.0,https://openalex.org/A5065983783,https://api.openalex.org/works?filter=author.id:A5065983783,59.0,Political science
1032.0,SG,Deepanway Ghosal,13.0,https://openalex.org/A5086877005,https://api.openalex.org/works?filter=author.id:A5086877005,58.0,Computer science
558.0,GB,Ben M Tappin,12.0,https://openalex.org/A5012327209,https://api.openalex.org/works?filter=author.id:A5012327209,51.0,Psychology
104.0,IT,Olimpia Matarazzo,6.0,https://openalex.org/A5031613051,https://api.openalex.org/works?filter=author.id:A5031613051,39.0,Psychology
94.0,GB,Jacob Goodwin,2.0,https://openalex.org/A5011888331,https://api.openalex.org/works?filter=author.id:A5011888331,2.0,Political science
112.0,NL,Martijn Poel,4.0,https://openalex.org/A5003840187,https://api.openalex.org/works?filter=author.id:A5003840187,35.0,Business
275.0,PL,Bogdan Gliwa,7.0,https://openalex.org/A5054113183,https://api.openalex.org/works?filter=author.id:A5054113183,28.0,Computer science
1230.0,GB,Chloë Brown,16.0,https://openalex.org/A5040275877,https://api.openalex.org/works?filter=author.id:A5040275877,66.0,Computer science
2622.0,US,Nicholas Hobson,19.0,https://openalex.org/A5083806995,https://api.openalex.org/works?filter=author.id:A5083806995,65.0,Medicine
21.0,JP,Takehiro Kurisaku,1.0,https://openalex.org/A5021998552,https://api.openalex.org/works?filter=author.id:A5021998552,1.0,Social network (sociolinguistics)
370.0,AU,Arghavan Hadinejad,9.0,https://openalex.org/A5083507343,https://api.openalex.org/works?filter=author.id:A5083507343,22.0,Political science
149.0,US,Nicholas Bennett,3.0,https://openalex.org/A5076633684,https://api.openalex.org/works?filter=author.id:A5076633684,12.0,Computer science
22.0,CA,Georges Weisz,3.0,https://openalex.org/A5020424495,https://api.openalex.org/works?filter=author.id:A5020424495,4.0,Political science
420.0,US,Hunter Ba,3.0,https://openalex.org/A5055987918,https://api.openalex.org/works?filter=author.id:A5055987918,4.0,Crystallography
523.0,IT,Cinzia Avesani,10.0,https://openalex.org/A5084482139,https://api.openalex.org/works?filter=author.id:A5084482139,34.0,Philosophy
192.0,GB,Cristian Bodnar,7.0,https://openalex.org/A5053576615,https://api.openalex.org/works?filter=author.id:A5053576615,32.0,Mathematics
247.0,IT,Paul Chippendale,10.0,https://openalex.org/A5026022014,https://api.openalex.org/works?filter=author.id:A5026022014,47.0,Computer science
311.0,NL,Daphne van der Pas,9.0,https://openalex.org/A5028267772,https://api.openalex.org/works?filter=author.id:A5028267772,22.0,Political science
110.0,US,Evan Krause,6.0,https://openalex.org/A5080825557,https://api.openalex.org/works?filter=author.id:A5080825557,21.0,Computer science
23.0,US,Haochen Liu,2.0,https://openalex.org/A5016008412,https://api.openalex.org/works?filter=author.id:A5016008412,3.0,Computer science
225.0,GB,Amandeep Kaur Sampuran,3.0,https://openalex.org/A5034869269,https://api.openalex.org/works?filter=author.id:A5034869269,3.0,Psychology
139.0,NL,Pepijn B. Cox,6.0,https://openalex.org/A5003656320,https://api.openalex.org/works?filter=author.id:A5003656320,19.0,Computer science
891.0,US,Edwin C. Clayton,13.0,https://openalex.org/A5063572503,https://api.openalex.org/works?filter=author.id:A5063572503,16.0,Medicine
126.0,US,Kayhan Özcimder,7.0,https://openalex.org/A5021112927,https://api.openalex.org/works?filter=author.id:A5021112927,25.0,Computer science
1388.0,IL,Isabel M. Kloumann,9.0,https://openalex.org/A5043960963,https://api.openalex.org/works?filter=author.id:A5043960963,25.0,Computer science
763.0,CA,Daniel Randles,10.0,https://openalex.org/A5084349288,https://api.openalex.org/works?filter=author.id:A5084349288,24.0,Psychology
39.0,DE,Tizian Wenzel,2.0,https://openalex.org/A5047250646,https://api.openalex.org/works?filter=author.id:A5047250646,20.0,Computer science
23.0,DE,Bastian Baumeister,2.0,https://openalex.org/A5009350877,https://api.openalex.org/works?filter=author.id:A5009350877,4.0,Computer science
74.0,IL,Maya Bercovitch,3.0,https://openalex.org/A5045980071,https://api.openalex.org/works?filter=author.id:A5045980071,4.0,Computer science
197.0,SE,Ludvig Bohlin,5.0,https://openalex.org/A5081880854,https://api.openalex.org/works?filter=author.id:A5081880854,12.0,Economics
526.0,FR,Grégoire Maroteaux,9.0,https://openalex.org/A5058473456,https://api.openalex.org/works?filter=author.id:A5058473456,11.0,Biology
12.0,US,Laura Moravec,1.0,https://openalex.org/A5041692435,https://api.openalex.org/works?filter=author.id:A5041692435,1.0,Psychology
81.0,US,Hill Sj,3.0,https://openalex.org/A5070902153,https://api.openalex.org/works?filter=author.id:A5070902153,10.0,Medicine
12.0,US,Meera Vengadasubbu,1.0,https://openalex.org/A5014865014,https://api.openalex.org/works?filter=author.id:A5014865014,1.0,Social network (sociolinguistics)
113.0,IT,Johnathan D. Cohen,2.0,https://openalex.org/A5025323378,https://api.openalex.org/works?filter=author.id:A5025323378,3.0,Computer science
19.0,US,Adarsh Kashyap,1.0,https://openalex.org/A5051869077,https://api.openalex.org/works?filter=author.id:A5051869077,2.0,Political science
10951.0,KR,Sang Hyun Cho,53.0,https://openalex.org/A5069904190,https://api.openalex.org/works?filter=author.id:A5069904190,826.0,Biology
15340.0,US,Igor Linkov,64.0,https://openalex.org/A5066135816,https://api.openalex.org/works?filter=author.id:A5066135816,630.0,Computer science
42590.0,CN,Xiaojun Liu,85.0,https://openalex.org/A5058913315,https://api.openalex.org/works?filter=author.id:A5058913315,2708.0,Physics
7869.0,IT,Elisa Ricci,43.0,https://openalex.org/A5065059558,https://api.openalex.org/works?filter=author.id:A5065059558,365.0,Computer science
14248.0,KR,Won–Jae Lee,54.0,https://openalex.org/A5069327388,https://api.openalex.org/works?filter=author.id:A5069327388,1112.0,Chemistry
5835.0,CN,Xinwei Chen,40.0,https://openalex.org/A5040339760,https://api.openalex.org/works?filter=author.id:A5040339760,496.0,Physics
23869.0,US,Eric Horvitz,78.0,https://openalex.org/A5043228682,https://api.openalex.org/works?filter=author.id:A5043228682,666.0,Computer science
43242.0,US,Robert C. Green,95.0,https://openalex.org/A5075565472,https://api.openalex.org/works?filter=author.id:A5075565472,1018.0,Biology
14771.0,CH,Joël Berger,49.0,https://openalex.org/A5009294754,https://api.openalex.org/works?filter=author.id:A5009294754,322.0,Biology
5279.0,CH,Dietmar Braun,39.0,https://openalex.org/A5019872801,https://api.openalex.org/works?filter=author.id:A5019872801,524.0,Political science
2136.0,CN,Qingquan Zhang,27.0,https://openalex.org/A5017647322,https://api.openalex.org/works?filter=author.id:A5017647322,293.0,Biology
15307.0,NL,Anita Jansen,66.0,https://openalex.org/A5030179183,https://api.openalex.org/works?filter=author.id:A5030179183,385.0,Psychology
10854.0,IL,Wen-tau Yih,47.0,https://openalex.org/A5066873932,https://api.openalex.org/works?filter=author.id:A5066873932,197.0,Computer science
1749.0,LU,Fredérić Docquier,20.0,https://openalex.org/A5050982995,https://api.openalex.org/works?filter=author.id:A5050982995,308.0,Economics
7225.0,DE,Heiner Stuckenschmidt,45.0,https://openalex.org/A5050425933,https://api.openalex.org/works?filter=author.id:A5050425933,488.0,Computer science
16019.0,GB,Robert Leech,57.0,https://openalex.org/A5007616376,https://api.openalex.org/works?filter=author.id:A5007616376,293.0,Psychology
3188.0,US,David Leake,28.0,https://openalex.org/A5048427371,https://api.openalex.org/works?filter=author.id:A5048427371,258.0,Computer science
5558.0,GB,Irvine Lapsley,36.0,https://openalex.org/A5062327405,https://api.openalex.org/works?filter=author.id:A5062327405,263.0,Economics
3143.0,ES,Jaume Masoliver,33.0,https://openalex.org/A5004715450,https://api.openalex.org/works?filter=author.id:A5004715450,196.0,Mathematics
9757.0,AT,Stefan Stieger,38.0,https://openalex.org/A5025106584,https://api.openalex.org/works?filter=author.id:A5025106584,200.0,Psychology
5289.0,FI,Frank Emmert‐Streib,37.0,https://openalex.org/A5057625030,https://api.openalex.org/works?filter=author.id:A5057625030,346.0,Computer science
3947.0,FI,Lena Karlsson,34.0,https://openalex.org/A5076757021,https://api.openalex.org/works?filter=author.id:A5076757021,247.0,Medicine
6051.0,GB,James H. Fowler,30.0,https://openalex.org/A5082330712,https://api.openalex.org/works?filter=author.id:A5082330712,189.0,Political science
8028.0,ES,Sergio Gómez,35.0,https://openalex.org/A5040997517,https://api.openalex.org/works?filter=author.id:A5040997517,179.0,Computer science
17954.0,CA,Paul Bloom,65.0,https://openalex.org/A5078581523,https://api.openalex.org/works?filter=author.id:A5078581523,225.0,Psychology
6160.0,US,Sergei Vassilvitskii,32.0,https://openalex.org/A5070795618,https://api.openalex.org/works?filter=author.id:A5070795618,171.0,Computer science
8385.0,GB,Wenfei Fan,49.0,https://openalex.org/A5070565287,https://api.openalex.org/works?filter=author.id:A5070565287,270.0,Computer science
7362.0,US,Emilio Ferrer,47.0,https://openalex.org/A5083429126,https://api.openalex.org/works?filter=author.id:A5083429126,215.0,Psychology
5235.0,NO,Seth Sanders,32.0,https://openalex.org/A5070756105,https://api.openalex.org/works?filter=author.id:A5070756105,153.0,Political science
4593.0,KR,Sung Wook Baik,36.0,https://openalex.org/A5072407810,https://api.openalex.org/works?filter=author.id:A5072407810,215.0,Computer science
10657.0,US,Theodore J. Iwashyna,50.0,https://openalex.org/A5070895498,https://api.openalex.org/works?filter=author.id:A5070895498,142.0,Medicine
6995.0,US,Jascha Sohl-Dickstein,42.0,https://openalex.org/A5064986566,https://api.openalex.org/works?filter=author.id:A5064986566,214.0,Computer science
3553.0,KR,Sang Jeong Kim,32.0,https://openalex.org/A5049007470,https://api.openalex.org/works?filter=author.id:A5049007470,206.0,Biology
1278.0,US,Eleni Katifori,16.0,https://openalex.org/A5078984146,https://api.openalex.org/works?filter=author.id:A5078984146,114.0,Physics
3700.0,CN,Qian Zhang,33.0,https://openalex.org/A5085948330,https://api.openalex.org/works?filter=author.id:A5085948330,212.0,Chemistry
2416.0,NO,Birgit Schmook,27.0,https://openalex.org/A5040765142,https://api.openalex.org/works?filter=author.id:A5040765142,119.0,Geography
12463.0,US,Vivian Li,44.0,https://openalex.org/A5020214405,https://api.openalex.org/works?filter=author.id:A5020214405,206.0,Biology
1792.0,CN,Haiyang Yu,21.0,https://openalex.org/A5070509406,https://api.openalex.org/works?filter=author.id:A5070509406,161.0,Engineering
1181.0,ES,Simone Alfarano,15.0,https://openalex.org/A5022275521,https://api.openalex.org/works?filter=author.id:A5022275521,112.0,Economics
1356.0,GB,Evelyn Ruppert,17.0,https://openalex.org/A5021340448,https://api.openalex.org/works?filter=author.id:A5021340448,111.0,Computer science
1964.0,GB,Fabio Caccioli,21.0,https://openalex.org/A5072560560,https://api.openalex.org/works?filter=author.id:A5072560560,201.0,Computer science
9718.0,US,Sanjeev Khudanpur,29.0,https://openalex.org/A5010122901,https://api.openalex.org/works?filter=author.id:A5010122901,158.0,Computer science
1501.0,NL,Utz Weitzel,20.0,https://openalex.org/A5061769997,https://api.openalex.org/works?filter=author.id:A5061769997,192.0,Economics
3903.0,KR,Khan Muhammad,35.0,https://openalex.org/A5034370634,https://api.openalex.org/works?filter=author.id:A5034370634,108.0,Computer science
3621.0,GB,Chris Quirk,26.0,https://openalex.org/A5055734248,https://api.openalex.org/works?filter=author.id:A5055734248,102.0,Computer science
1170.0,IT,Federico Tedeschi,18.0,https://openalex.org/A5075882835,https://api.openalex.org/works?filter=author.id:A5075882835,83.0,Medicine
6528.0,ES,José Ruiz,45.0,https://openalex.org/A5012497133,https://api.openalex.org/works?filter=author.id:A5012497133,164.0,Chemistry
4530.0,CN,Zhang Jiang,34.0,https://openalex.org/A5000830179,https://api.openalex.org/works?filter=author.id:A5000830179,191.0,Physics
1879.0,US,Jina Suh,15.0,https://openalex.org/A5072651383,https://api.openalex.org/works?filter=author.id:A5072651383,62.0,Computer science
1717.0,IT,Fabio Schoen,23.0,https://openalex.org/A5069745642,https://api.openalex.org/works?filter=author.id:A5069745642,113.0,Computer science
1498.0,US,Simon Turner,20.0,https://openalex.org/A5018722423,https://api.openalex.org/works?filter=author.id:A5018722423,102.0,Economics
72.0,FR,Arnaud Bringé,5.0,https://openalex.org/A5043349312,https://api.openalex.org/works?filter=author.id:A5043349312,61.0,Political science
36714.0,US,Anne Treisman,65.0,https://openalex.org/A5003957507,https://api.openalex.org/works?filter=author.id:A5003957507,177.0,Psychology
1512.0,GB,Genevieve Gorrell,19.0,https://openalex.org/A5081967853,https://api.openalex.org/works?filter=author.id:A5081967853,62.0,Computer science
1861.0,GB,Hywel T. P. Williams,20.0,https://openalex.org/A5029718403,https://api.openalex.org/works?filter=author.id:A5029718403,98.0,Computer science
619.0,NL,Sanne H. Booij,15.0,https://openalex.org/A5003290221,https://api.openalex.org/works?filter=author.id:A5003290221,60.0,Psychology
171.0,FR,James Sneed German,6.0,https://openalex.org/A5056175861,https://api.openalex.org/works?filter=author.id:A5056175861,60.0,Computer science
3497.0,NL,Jacobien M. Kieffer,26.0,https://openalex.org/A5039468626,https://api.openalex.org/works?filter=author.id:A5039468626,90.0,Medicine
8134.0,US,Chris Roberts,41.0,https://openalex.org/A5087976890,https://api.openalex.org/works?filter=author.id:A5087976890,160.0,Medicine
6150.0,BE,Georg Kirchsteiger,23.0,https://openalex.org/A5057801018,https://api.openalex.org/works?filter=author.id:A5057801018,125.0,Economics
1245.0,CN,Xiaoyue Feng,17.0,https://openalex.org/A5052831869,https://api.openalex.org/works?filter=author.id:A5052831869,64.0,Computer science
1342.0,US,Arkadiusz Stopczynski,15.0,https://openalex.org/A5074995400,https://api.openalex.org/works?filter=author.id:A5074995400,51.0,Computer science
538.0,AT,Anton Pichler,9.0,https://openalex.org/A5015469753,https://api.openalex.org/works?filter=author.id:A5015469753,60.0,Economics
204.0,US,Mengli Xiao,8.0,https://openalex.org/A5087855752,https://api.openalex.org/works?filter=author.id:A5087855752,74.0,Medicine
736.0,JP,Mizuki Morita,15.0,https://openalex.org/A5011851678,https://api.openalex.org/works?filter=author.id:A5011851678,70.0,Computer science
2554.0,US,Scott Rick,14.0,https://openalex.org/A5006616759,https://api.openalex.org/works?filter=author.id:A5006616759,68.0,Psychology
550.0,US,Mila Gascó‐Hernández,11.0,https://openalex.org/A5059790477,https://api.openalex.org/works?filter=author.id:A5059790477,67.0,Computer science
4450.0,US,Moira Burke,27.0,https://openalex.org/A5004439426,https://api.openalex.org/works?filter=author.id:A5004439426,58.0,Computer science
2232.0,DK,Jonas Kristoffer Lindeløv,6.0,https://openalex.org/A5066338740,https://api.openalex.org/works?filter=author.id:A5066338740,39.0,Psychology
802.0,IN,Aditi Krishna,12.0,https://openalex.org/A5026423633,https://api.openalex.org/works?filter=author.id:A5026423633,38.0,Medicine
526.0,US,Norah Abokhodair,12.0,https://openalex.org/A5039169897,https://api.openalex.org/works?filter=author.id:A5039169897,30.0,Computer science
83.0,FR,Jamel Khenfer,5.0,https://openalex.org/A5056804412,https://api.openalex.org/works?filter=author.id:A5056804412,26.0,Psychology
582.0,US,David K. Elson,13.0,https://openalex.org/A5075284188,https://api.openalex.org/works?filter=author.id:A5075284188,25.0,Computer science
1428.0,US,Nathan Cole,8.0,https://openalex.org/A5032633813,https://api.openalex.org/works?filter=author.id:A5032633813,17.0,Computer science
487.0,JP,Jun Fujima,10.0,https://openalex.org/A5062628014,https://api.openalex.org/works?filter=author.id:A5062628014,53.0,Computer science
594.0,GB,Martha Newson,12.0,https://openalex.org/A5051738765,https://api.openalex.org/works?filter=author.id:A5051738765,43.0,Psychology
649.0,FI,Mikael Lindfelt,8.0,https://openalex.org/A5020229584,https://api.openalex.org/works?filter=author.id:A5020229584,25.0,Medicine
734.0,CH,Trinh Minh Tri,11.0,https://openalex.org/A5047868635,https://api.openalex.org/works?filter=author.id:A5047868635,24.0,Computer science
170.0,DE,Georg‐Christoph Haas,6.0,https://openalex.org/A5073655628,https://api.openalex.org/works?filter=author.id:A5073655628,21.0,Medicine
848.0,GB,Rachel Elvins,6.0,https://openalex.org/A5032408434,https://api.openalex.org/works?filter=author.id:A5032408434,17.0,Psychology
45.0,GB,Patricia Jones,3.0,https://openalex.org/A5063588885,https://api.openalex.org/works?filter=author.id:A5063588885,15.0,Computer science
1195.0,US,Kenneth E. Hoff,11.0,https://openalex.org/A5072000109,https://api.openalex.org/works?filter=author.id:A5072000109,13.0,Computer science
45.0,US,Ruskin Em,2.0,https://openalex.org/A5082689740,https://api.openalex.org/works?filter=author.id:A5082689740,2.0,Psychology
834.0,IL,Michael M. Danziger,16.0,https://openalex.org/A5025510459,https://api.openalex.org/works?filter=author.id:A5025510459,44.0,Computer science
249.0,IT,Alan Perotti,8.0,https://openalex.org/A5050415063,https://api.openalex.org/works?filter=author.id:A5050415063,41.0,Computer science
686.0,AU,Rachael Sharman,15.0,https://openalex.org/A5065552217,https://api.openalex.org/works?filter=author.id:A5065552217,52.0,Psychology
76.0,DE,Nils Naber,1.0,https://openalex.org/A5036623491,https://api.openalex.org/works?filter=author.id:A5036623491,1.0,Finance
3219.0,US,Edward T. Cokely,27.0,https://openalex.org/A5033887103,https://api.openalex.org/works?filter=author.id:A5033887103,121.0,Psychology
355.0,US,Kristen Himelein,9.0,https://openalex.org/A5024124132,https://api.openalex.org/works?filter=author.id:A5024124132,45.0,Sociology
35.0,US,Srishty Saha,1.0,https://openalex.org/A5041851855,https://api.openalex.org/works?filter=author.id:A5041851855,8.0,Computer science
563.0,US,Joseph B Bak-Coleman,11.0,https://openalex.org/A5029967709,https://api.openalex.org/works?filter=author.id:A5029967709,32.0,Computer science
823.0,US,Michael Espinosa,16.0,https://openalex.org/A5014865175,https://api.openalex.org/works?filter=author.id:A5014865175,24.0,Psychology
299.0,DK,Frederik Hjorth,10.0,https://openalex.org/A5071109361,https://api.openalex.org/works?filter=author.id:A5071109361,23.0,Political science
1447.0,US,David Kim,7.0,https://openalex.org/A5011448190,https://api.openalex.org/works?filter=author.id:A5011448190,21.0,Medicine
2692.0,NL,Anne Marthe van der Bles,13.0,https://openalex.org/A5064469452,https://api.openalex.org/works?filter=author.id:A5064469452,40.0,Psychology
288.0,US,Taner Osman,7.0,https://openalex.org/A5040738343,https://api.openalex.org/works?filter=author.id:A5040738343,37.0,Geography
337.0,DE,Robert Litschko,6.0,https://openalex.org/A5076365848,https://api.openalex.org/works?filter=author.id:A5076365848,35.0,Computer science
204.0,IT,Irene Martelli,7.0,https://openalex.org/A5063219078,https://api.openalex.org/works?filter=author.id:A5063219078,32.0,Economics
1246.0,GB,José Manuel Aburto,18.0,https://openalex.org/A5077094478,https://api.openalex.org/works?filter=author.id:A5077094478,94.0,Medicine
4218.0,IL,Eyal Péer,20.0,https://openalex.org/A5074640940,https://api.openalex.org/works?filter=author.id:A5074640940,85.0,Psychology
1015.0,US,Darcy A. Davis,12.0,https://openalex.org/A5022534788,https://api.openalex.org/works?filter=author.id:A5022534788,18.0,Computer science
1382.0,IT,Ilenia Zara,12.0,https://openalex.org/A5010133849,https://api.openalex.org/works?filter=author.id:A5010133849,16.0,Biology
43.0,GB,George L. Willis,4.0,https://openalex.org/A5062060210,https://api.openalex.org/works?filter=author.id:A5062060210,14.0,Political science
118.0,ES,Araceli Cabrero,5.0,https://openalex.org/A5003405093,https://api.openalex.org/works?filter=author.id:A5003405093,7.0,Biology
68.0,GB,Maddalena Torricelli,2.0,https://openalex.org/A5085378897,https://api.openalex.org/works?filter=author.id:A5085378897,7.0,Political science
31.0,US,Emily Sun,2.0,https://openalex.org/A5016783162,https://api.openalex.org/works?filter=author.id:A5016783162,2.0,Psychology
96.0,AU,Carmen Kung,6.0,https://openalex.org/A5035336721,https://api.openalex.org/works?filter=author.id:A5035336721,21.0,Psychology
648.0,BE,K De Schrijver,16.0,https://openalex.org/A5061434913,https://api.openalex.org/works?filter=author.id:A5061434913,75.0,Medicine
332.0,IT,Daniele Regoli,9.0,https://openalex.org/A5011035709,https://api.openalex.org/works?filter=author.id:A5011035709,43.0,Computer science
177.0,GB,Fani Tsapeli,7.0,https://openalex.org/A5042677652,https://api.openalex.org/works?filter=author.id:A5042677652,14.0,Computer science
372.0,GB,Emma Blakey,9.0,https://openalex.org/A5024108120,https://api.openalex.org/works?filter=author.id:A5024108120,28.0,Psychology
420.0,DE,Zijad Kurtanović,8.0,https://openalex.org/A5085747291,https://api.openalex.org/works?filter=author.id:A5085747291,13.0,Computer science
27.0,JP,Yoshiki Satotani,3.0,https://openalex.org/A5015324466,https://api.openalex.org/works?filter=author.id:A5015324466,9.0,Computer science
893.0,US,Eshwar Chandrasekharan,10.0,https://openalex.org/A5069919112,https://api.openalex.org/works?filter=author.id:A5069919112,27.0,Computer science
25.0,SG,Dan Geng,2.0,https://openalex.org/A5009845144,https://api.openalex.org/works?filter=author.id:A5009845144,7.0,Finance
83.0,NL,Leonie Vrieling,5.0,https://openalex.org/A5059402085,https://api.openalex.org/works?filter=author.id:A5059402085,21.0,Psychology
31.0,NL,Menno Wierenga,1.0,https://openalex.org/A5058001871,https://api.openalex.org/works?filter=author.id:A5058001871,1.0,Demographic economics
67.0,IT,Simone Berto,3.0,https://openalex.org/A5086262147,https://api.openalex.org/works?filter=author.id:A5086262147,19.0,Computer science
32.0,CN,Wanru Xiao,3.0,https://openalex.org/A5062036419,https://api.openalex.org/works?filter=author.id:A5062036419,4.0,Quantum mechanics
48.0,BE,Dimitri Surinx,3.0,https://openalex.org/A5005170472,https://api.openalex.org/works?filter=author.id:A5005170472,16.0,Computer science
12.0,KR,Yae Eun Lee,1.0,https://openalex.org/A5030470516,https://api.openalex.org/works?filter=author.id:A5030470516,1.0,Biophysics
246.0,ES,Antònia Tugores,5.0,https://openalex.org/A5029273949,https://api.openalex.org/works?filter=author.id:A5029273949,8.0,Computer science
20.0,US,Hector Chavez,1.0,https://openalex.org/A5029752838,https://api.openalex.org/works?filter=author.id:A5029752838,3.0,Philosophy
7547.0,CN,Haiping Zhang,42.0,https://openalex.org/A5028930572,https://api.openalex.org/works?filter=author.id:A5028930572,767.0,Biology
3601.0,CN,Kun Guo,32.0,https://openalex.org/A5081224036,https://api.openalex.org/works?filter=author.id:A5081224036,510.0,Computer science
36787.0,US,Daniel C. Javitt,108.0,https://openalex.org/A5045818277,https://api.openalex.org/works?filter=author.id:A5045818277,480.0,Psychology
11331.0,US,Deborah L. McGuinness,45.0,https://openalex.org/A5043699777,https://api.openalex.org/works?filter=author.id:A5043699777,452.0,Computer science
9296.0,BE,Stijn Vansteelandt,47.0,https://openalex.org/A5041323870,https://api.openalex.org/works?filter=author.id:A5041323870,361.0,Medicine
2040.0,CN,Liyan Huang,22.0,https://openalex.org/A5071803353,https://api.openalex.org/works?filter=author.id:A5071803353,222.0,Biology
3886.0,CA,Benoı̂t Godin,28.0,https://openalex.org/A5071455316,https://api.openalex.org/works?filter=author.id:A5071455316,175.0,Political science
3270.0,US,Ben Carterette,30.0,https://openalex.org/A5078123101,https://api.openalex.org/works?filter=author.id:A5078123101,169.0,Computer science
359.0,HR,Zvonimir Galić,11.0,https://openalex.org/A5081581970,https://api.openalex.org/works?filter=author.id:A5081581970,143.0,Psychology
3314.0,KR,Ji Soo Yi,28.0,https://openalex.org/A5053349373,https://api.openalex.org/works?filter=author.id:A5053349373,138.0,Computer science
978.0,SE,Rolf Carlson,17.0,https://openalex.org/A5020199355,https://api.openalex.org/works?filter=author.id:A5020199355,127.0,Computer science
1206.0,CN,Xuan Zhao,18.0,https://openalex.org/A5002881658,https://api.openalex.org/works?filter=author.id:A5002881658,116.0,Computer science
743.0,AU,Dirk S. Hovorka,10.0,https://openalex.org/A5028006917,https://api.openalex.org/works?filter=author.id:A5028006917,113.0,Computer science
3457.0,US,Cristian Danescu-Niculescu-Mizil,28.0,https://openalex.org/A5011012964,https://api.openalex.org/works?filter=author.id:A5011012964,109.0,Computer science
1059.0,CN,Xiao Lu,18.0,https://openalex.org/A5015417671,https://api.openalex.org/works?filter=author.id:A5015417671,80.0,Geography
